,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,r_cc,r_cc,r_cc,r_cc,r_cc,r_cc,r_cc,r_cc,r_cc,r_cc,r_on,r_on,r_on,r_on,r_on,r_on,r_on,r_on,r_on,r_on,r_oo,r_oo,r_oo,r_oo,r_oo,r_oo,r_oo,r_oo,r_oo,r_oo,r_oc,r_oc,r_oc,r_oc,r_oc,r_oc,r_oc,r_oc,r_oc,r_oc,r_ho,r_ho,r_ho,r_ho,r_ho,r_ho,r_ho,r_ho,r_ho,r_ho,r_hc,r_hc,r_hc,r_hc,r_hc,r_hc,r_hc,r_hc,r_hc,r_hc,r_lo,r_lo,r_lo,r_lo,r_lo,r_lo,r_lo,r_lo,r_lo,r_lo,r_lc,r_lc,r_lc,r_lc,r_lc,r_lc,r_lc,r_lc,r_lc,r_lc,r_hl,r_hl,r_hl,r_hl,r_hl,r_hl,r_hl,r_hl,r_hl,r_hl,vol_norm,vol_norm,vol_norm,vol_norm,vol_norm,vol_norm,vol_norm,vol_norm,vol_norm,vol_norm
,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,110.62588432532847,173.83370282601172,127.06269528904619,318.6264517155044,399.3500061035156,12.099942743117865,102.3042970566352,117.0199966430664,67.57558583309631,144.32693511675413,111.73930358886719,177.8275191999974,131.57915171662435,322.3876396298914,404.8500061035156,12.343500365275473,104.27225504173646,117.5,68.77328491867053,147.1379133070305,108.28969936653438,172.4178038677487,127.06269528904619,318.168749371515,399.3500061035156,12.002519322615383,102.3042970566352,114.01000213623047,67.14995929201731,143.37021194657865,111.73930358886719,177.40762329101562,131.50027465820312,321.6015625,404.69000244140625,12.08045768737793,104.08529663085938,114.98999786376953,68.7138900756836,146.70394897460938,1873900.0,12073300.0,8406400.0,3050400.0,2763800.0,14632400.0,1521900.0,43843200.0,1468000.0,4472100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010014414389492516,0.02035092995278257,0.034328311931139964,0.009293976938686145,0.013283107300812074,-0.0016116408008593805,0.017259046367019873,-0.017499682190212553,0.016704601798411232,0.0163354945889481,0.010014414389492516,0.02271497592860456,0.03492795639495564,0.011735252406344371,0.013678402561093116,0.019928917706506864,0.01905363897527637,0.00409350191096034,0.017568607429252762,0.019289223812974425,0.0,0.0023640459758220633,0.0005996444638157075,0.0024412754676582916,0.00039529526028104085,0.021540558507366293,0.0017945926082562872,0.021593184101172936,0.0008640056308416756,0.0029537292240264536,-0.021344059749602077,-0.00817848773543328,0.0,-0.0014375184424339773,0.0,-0.008084149313550544,0.0,-0.026058649090404874,-0.006318444756675529,-0.006650929330710177,-0.031358474139094615,-0.028529417688215743,-0.03432831193114,-0.010731495381120143,-0.013283107300811945,-0.00647250851269115,-0.017259046367019904,-0.008558966900192333,-0.023023046555086687,-0.022986423919658223,0.03135847413909452,0.030893463664037765,0.03492795639495564,0.013172770848778336,0.013678402561093116,0.028013067020057333,0.01905363897527637,0.030152151001365333,0.02388705218592839,0.025940153143684516,,,,,,,,,,
2025-05-16,111.6200025994932,177.03657369948698,131.3030390320422,315.84039387531044,414.6199951171875,12.18762360254768,104.02626711675829,118.06999969482422,68.77328132605919,147.38446630297435,113.1608945352556,179.74143888026376,133.41335398711465,316.47719316777403,421.7699890136719,12.18762360254768,105.28575910868787,118.23999786376953,69.82249702525257,151.18177020876388,110.16858557619568,176.27491727890168,130.92832033341642,308.1886602187973,412.05999755859375,11.827158434228265,103.6818759482095,116.01000213623047,68.59511190998943,146.91104117014612,113.10124206542969,179.69261169433594,132.93016052246094,316.1090393066406,417.1300048828125,11.895354270935059,105.108642578125,117.16999816894531,69.80269622802734,151.01409912109375,1812000.0,6152800.0,7128700.0,3968000.0,5391500.0,13460500.0,3427200.0,43419700.0,1580100.0,4204500.0,0.012114853485736037,0.012797636996903783,0.010814941178964001,-0.017226180648921802,0.030276587572099303,-0.015441153324745941,0.009783783547631274,0.01878070656968965,0.01572127363145188,0.02895660062330676,-0.001068242937845876,-0.002093698981237619,-0.0015010135178514289,-0.018076392496285284,0.024241078380534808,0.008831898203130375,-0.0005672872244208409,0.026432516851275453,0.0008639533923680538,0.004627986058863781,0.008946171451646712,0.01825723097154482,0.03282729841328863,-0.008782415557599102,0.0375241856813468,0.007220257402270965,0.016691759142598968,0.008932834661063063,0.01756855519077918,0.020963480647811842,0.013183096423581937,0.014891335978141391,0.012315954696815385,0.0008502118473634914,0.00603550919156439,-0.024273051527876278,0.010351070772052079,-0.007651810281585828,0.014857320239083864,0.024328614564442942,0.013710382801269436,0.015163025241582714,0.01594430656897783,0.002014176169692347,0.01709768938340602,0.0,0.012034733179250273,0.0014387727986734172,0.015140948098735998,0.025438299519752152,0.0005272863776875139,0.00027168926344130456,0.0036283518721624687,0.0011639643223290946,0.011062180191841657,0.024273051527876316,0.0016836624071979451,0.009090583080259342,0.0002836278596520794,0.001109684955309288,-0.013088479936320023,-0.004311535967124992,-0.0028579263333185934,-0.024524874687011665,-0.006193462438937145,-0.03002252886308516,-0.00331610960514773,-0.01760125363280858,-0.0025940394552435076,-0.00321734806810116,-0.026271576359902047,-0.019202871945266323,-0.015173881030134045,-0.025375086534375,-0.01222897163050145,-0.005749477335208907,-0.013667180377199934,-0.009949443351222657,-0.017451359694327314,-0.027545962632544038,0.026798862737589524,0.019474561208707712,0.018802232902296424,0.02653905085670407,0.023291151822343162,0.03002252886308525,0.0153508427843979,0.01904002643148198,0.017734987553979512,0.028655647587853262,,,,,,,,,,
2025-05-19,111.83871632480559,179.88789834754897,133.1273802106287,314.2185071568698,413.5299987792969,11.710251232992968,105.14800295871053,115.0199966430664,69.02074352335575,149.8699749709926,112.80301580353388,181.43074498141257,133.80781145035724,319.293133525581,421.2699890136719,11.749220416418128,105.63999248874113,115.52999877929688,69.86209622453445,152.14835130032822,111.37147780752089,178.21810401534051,132.66389849797682,313.5020889593375,413.20001220703125,11.06725831282992,104.32145664453363,114.05999755859375,68.95145583153614,149.04147722394575,112.773193359375,181.34286499023438,133.6697540283203,317.80059814453125,420.67999267578125,11.408239364624023,104.72489166259766,114.73999786376953,69.79280853271484,152.02999877929688,2086300.0,5216700.0,8012800.0,2247300.0,3008000.0,19366800.0,1690000.0,37737400.0,1194200.0,2613600.0,-0.0029047017746055112,0.00914184281350102,0.005548354390308485,0.0053369210782390555,0.008474496721465769,-0.041812080867834,-0.003657674115366705,-0.02095717549701557,-0.00014166208784420142,0.006704657644453159,-0.011225564435512163,0.001086191642536035,0.001482534370173471,-0.005998588604616307,-0.008667875249253982,-0.015683294544539792,0.00037440320561407794,-0.018519858952773863,-0.011265546740834569,-0.007605119466830629,0.001957531988069923,0.015977527620677476,0.013798489066989088,-0.0051483767572528955,-0.0026323660576896752,-0.039956346072416146,0.010725473977666166,-0.02617166923435965,0.003591773498249258,0.016723495097612305,0.008320862660906711,0.008055651170965062,0.004065820020135,0.011335509682855478,0.017142371970719876,-0.02612878632329417,-0.00403207732098082,-0.0024373165442417247,0.011123884652990218,0.014309777111283808,0.008585273916360265,0.008540140618276624,0.005098111711960802,0.01602096815588128,0.018543871934599887,0.003322258902565665,0.00466810666714578,0.004424228828856751,0.012116154815289359,0.015087955617234933,0.00026441125545365214,0.00048448944731165457,0.0010322916918258098,0.0046854584730258424,0.0014014999638800067,0.029451045225859868,0.00870018398812664,0.006861545373098631,0.0009922701622989793,0.0007781785059512255,-0.004186539970059322,-0.009325766242373853,-0.003487565014813684,-0.0022826031614265434,-0.0007982934825268962,-0.05647358411962943,-0.007891848344869855,-0.008381392776142705,-0.001004371865754772,-0.00554344681405155,-0.012507402630965904,-0.017381417413338887,-0.007553385034948629,-0.01361811284428196,-0.017940665453246744,-0.030344797796335178,-0.003859771023889103,-0.005944076231901006,-0.012128256518745073,-0.019853223925335353,0.012771813886419753,0.017865906860650406,0.008585676726774573,0.018303571317307813,0.01934216541712687,0.05979584302219506,0.012559955012015688,0.01280562160499955,0.013120526681044211,0.02063140243128638,,,,,,,,,,
2025-05-20,112.78312773533027,180.51285701149993,133.12739272094802,316.87519764900276,417.8699951171875,10.989319944834673,104.64617221861917,114.3499984741211,69.59482637738762,151.1620548165853,113.46907428077014,181.6260483245875,133.94588145962894,318.73588686667813,419.1300048828125,11.213393446329956,104.99056339045396,114.51000213623047,70.00065961120072,152.61193353946666,111.99777810027811,179.3215451799543,132.6737668361238,315.8105455068767,414.2900085449219,10.872412394571377,103.62283308862118,112.08000183105469,68.75347382040304,151.15219712218138,112.81295776367188,180.5030975341797,133.32461547851562,318.5866394042969,417.6099853515625,10.950350761413574,103.92787170410156,113.51000213623047,68.91184997558594,152.0398712158203,2245800.0,5505100.0,6455300.0,2930500.0,2453000.0,25909700.0,1868400.0,29030800.0,947600.0,2529700.0,0.0003525429598472646,-0.004641582610889208,-0.0025853634493291718,0.002470325025776084,-0.007324484676363673,-0.040964356869060074,-0.007639715114760456,-0.010777722968711271,-0.012702823577149884,6.493531586706223e-05,8.808776374316082e-05,-0.004587515873950092,-0.004065726047589952,-0.002916138152586017,-0.006702064558353783,-0.03741195857430641,-0.0007519610993852236,-0.0034047734308591776,-0.00284074392387852,-0.005725389721506653,0.008408950424649937,0.0034681352970148843,9.397254510428549e-08,0.008419371530269441,0.010440307412365995,-0.06354074489760059,-0.004784038420366008,-0.0058420899751009565,0.008283140729111843,0.008584387389777159,0.0002644551961039038,-5.406673693913005e-05,0.001480362598260602,0.0053864631783622574,-0.0006224201180098709,-0.0035523982947536976,-0.0068877540153753055,-0.007372949537852009,-0.009862079653271431,0.005790325037373772,0.006063575434901705,0.006147888574873313,0.006129338876457874,0.00585482090606625,0.0030107782973352332,0.020185020222121847,0.003285602407879192,0.0013982669557976491,0.005814434102848964,0.009545845189085148,0.0057991202387977555,0.006201955311812441,0.004648976278197211,0.00046835772770420476,0.00363319841534502,0.023737418516875643,0.010173356423254306,0.008771216493649734,0.01567651375612032,0.0037555201517112595,-0.006987718353846096,-0.006621469080937414,-0.003413275743358299,-0.0033655038336225297,-0.008604135364255083,-0.010695279116731009,-0.00982716908907386,-0.020050988759070902,-0.012162967352325966,-6.521488381190402e-05,-0.007252173549950111,-0.006567402343998252,-0.004893638341618901,-0.00875196701198476,-0.007981715246245153,-0.007142880821977399,-0.0029394150736986382,-0.012678039221218835,-0.002300887699054572,-0.005855539921185739,0.01305129378874767,0.012769357655810856,0.009542614619816078,0.009220324739688979,0.01161491366159026,0.030880299338852845,0.013112771496952898,0.02144925571486862,0.017977401455174864,0.009611060072896919,,,,,,,,,,
2025-05-21,111.34164639120053,179.60472721121994,133.22601975921745,315.4622767675849,414.8599853515625,10.969835188374129,103.65083266464373,113.8499984741211,68.03091073988483,150.23493089630648,111.94806132205929,180.46403805347438,134.28116985256324,321.2532907868684,422.95001220703125,10.969835188374129,103.8487121013846,116.0999984741211,68.19917975912817,151.07328639577923,108.06104127621214,177.270930628248,131.1748698515633,314.8453670212396,412.5899963378906,9.859212130937264,102.37448991640012,111.08999633789062,66.31850424771525,147.2858549571954,108.26981353759766,177.5248260498047,131.20445251464844,316.1388854980469,414.0299987792969,9.8689546585083,102.4437484741211,112.05999755859375,66.43728637695312,147.35488891601562,2859800.0,5140900.0,7209100.0,2788000.0,2495800.0,44831900.0,2380700.0,43594600.0,1385600.0,2661800.0,-0.041104821134793024,-0.01663747427528509,-0.016030059607517053,-0.007712833168021385,-0.008609515545322344,-0.10397755191091163,-0.014383264662893715,-0.012856537236464032,-0.03656971056763406,-0.03129890951134413,-0.013127836552390661,-0.004989462182990504,-0.0007397898242256108,-0.009855352940656804,-0.006606868956388617,0.0017777615697963831,-0.0026692449477338483,0.0029908215202072864,-0.01286597967120892,-0.011942522229068662,-0.012863381356286691,-0.005043528919929682,0.0007405727740351954,-0.004468889762294722,-0.0072292890743985184,-0.0017746367249573316,-0.009556998963109109,-0.0043821280176446304,-0.022728059324480302,-0.00615219719169475,-0.02797698458240243,-0.011648012092294619,-0.015290269783291439,0.002142519772635562,-0.0020026465889337636,-0.105755313480708,-0.011714019715159774,-0.015847358756671412,-0.023703730896425128,-0.019356387282275442,0.005431655833887257,0.004773046465287216,0.007888801545740877,0.018190771524149465,0.01931291900301722,0.0,0.0019072764419753622,0.019570096453836238,0.0024703661900493845,0.005564784594594239,0.033408640416289756,0.016421058557581875,0.023179071329032352,0.016048251751513892,0.021315565591950882,0.10575531348070803,0.013621296157135145,0.03541745521050777,0.02617409708647456,0.02492117187686978,-0.029907105242979987,-0.013079232506392351,-0.015515765168702952,-0.0019574883770235104,-0.005486723689825713,-0.10674299048759947,-0.012390312616660711,-0.024541128478828184,-0.025493214584880197,-0.01982498479649542,-0.0019301206605775293,-0.0014312204140977602,-0.00022549538541154714,-0.004100008149658884,-0.0034840771008920112,-0.000987677006891541,-0.0006762929015009513,-0.008693769722156798,-0.0017894836884550206,-0.00046859751421999955,0.03533876107686738,0.017852278971679698,0.0234045667144438,0.020148259901172763,0.024799642692842752,0.10674299048759951,0.01429758905863603,0.04411122493266458,0.027963580774929664,0.02538976939108975,,,,,,,,,,
2025-05-22,107.72304539738919,177.14398907420653,130.62262408208358,315.929936153706,412.510009765625,9.596170720647594,102.40417372202612,111.9000015258789,66.16012279410064,147.67052954033295,109.54229022217352,179.24342398749732,131.03679636168957,317.6015684250478,417.8999938964844,9.635139903175054,102.79004391766904,112.63999938964844,66.9123944489733,148.50890016813995,107.33533847860537,176.01126391077244,129.35050953667215,314.4672503248547,412.510009765625,9.216220494180911,100.88047786419287,110.61000061035156,65.64541537873997,145.65844605356259,109.03528594970703,178.24740600585938,129.67593383789062,314.8752136230469,414.3299865722656,9.381839752197266,101.36528778076172,110.70999908447266,66.68473815917969,147.72970581054688,2379800.0,4689200.0,6277100.0,2996600.0,1889500.0,40712700.0,1700400.0,29252000.0,1383900.0,2862800.0,0.007045169027879887,0.004062042422131129,-0.011718291200248263,-0.004005214989813042,0.0007242933299244072,-0.05061805742959635,-0.010583149590085628,-0.012120258748763461,0.0037176728357793754,0.002540404364089311,-0.005062846159076365,-0.0021475647461952235,-0.004444379075238182,-0.0006611601293870883,-0.003677960440910151,-0.028029801211534713,-0.00038638178179258123,-0.0014287913965661961,-0.00418053396740713,0.0021397528823109964,-0.033039830741478725,-0.013795576838489799,-0.019734648858529588,0.0014813596432483003,-0.00568060702984386,-0.13378511469224272,-0.012100401496952318,-0.017276150153237583,-0.027884264863832324,-0.01721663439996454,0.012108015186956329,0.006209607168326552,-0.007273912125010142,-0.003344054860426025,0.004402253770834575,-0.022588256218061594,-0.010196767808293023,-0.010691467352197266,0.007898206803186503,0.0004006514817783712,0.016747147806495447,0.011781893086163245,0.003165738308239705,0.005277199756212354,0.012981683269860047,0.004052686436863196,0.003761028502037629,0.006591258037154902,0.011306311538742474,0.005661249788762732,0.004639132619539041,0.005572285917836767,0.010439650433249853,0.008621254616638242,0.008579429499025265,0.026640942654924685,0.013957796310330584,0.017282725389352025,0.00340810473555588,0.005260598306984504,-0.003605600784526021,-0.0064149069750937,-0.009786585875176517,-0.004640529764651081,0.0,-0.04039910681565152,-0.014991042176788656,-0.011595122521760008,-0.00781014271252788,-0.013719170030124928,-0.01571361597148229,-0.01262451414342017,-0.0025126737501663813,-0.001296474904225055,-0.004402253770834691,-0.017810850597589856,-0.004794274368495601,-0.0009036551695627544,-0.015708349515714405,-0.01411982151190338,0.020352748591021343,0.018196800061257033,0.012952324183416153,0.009917729520863418,0.012981683269860047,0.044451793252514624,0.01875207067882625,0.018186380558914913,0.019116454251270194,0.019380419818887724,,,,,,,,,,
2025-05-23,107.14645267366049,178.08141490642396,129.85343269987675,309.5617524453449,409.1099853515625,9.294158544272687,100.92005543347135,108.08999633789062,65.70480542119779,146.14387036246575,108.41892743875225,179.7902622191959,130.3366412271267,310.17869253436896,411.45001220703125,9.810500427538233,101.82042425724332,111.0199966430664,66.466977505996,147.37289176492348,106.44062706441578,177.44670615023796,128.62077170425763,306.3378859605532,407.1499938964844,9.28441601669633,100.59354756010678,107.66999816894531,65.5761304499032,145.70776550599285,107.89204406738281,178.9504852294922,129.4787139892578,308.03936767578125,407.69000244140625,9.732562065124512,101.44444274902344,110.30999755859375,66.33829498291016,146.31236267089844,1691000.0,4027000.0,6145000.0,2947200.0,2087700.0,22740500.0,1641500.0,30867300.0,1270500.0,2369800.0,-0.010540418920659171,0.003936642118339972,-0.001522024693433056,-0.021948821175347074,-0.016155637675951306,0.03670129816725097,0.0007805835752961362,-0.003619599752715578,-0.005208781537705064,-0.009640485282603235,-0.01747493895150012,-0.0009316737894922286,0.0013678520625958583,-0.017018817639346276,-0.012678692617407323,-0.009389790120555436,-0.004402029916618597,-0.023949982053851696,-0.014804048843155854,-0.010792741983219925,-0.005366923764543727,0.005277933378834171,-0.005906060062414261,-0.020362872499772238,-0.008276438846572701,-0.03197804633861709,-0.014598797724911622,-0.03464144940604904,-0.006905842039969266,-0.010392090501441444,0.006934520030840909,0.004868315907832329,-0.0028898767560288853,-0.00493000353600084,-0.0034769450585440706,0.04609108828780634,0.005182613491914683,0.02033038230113605,0.009595267305450864,0.0011522567006165823,0.011806065932542764,0.00955012877477975,0.0037142776085179233,0.00199096346805904,0.005703502987813001,0.05406719496346966,0.008882042149282737,0.026746155476893706,0.011533180777507463,0.00837450356418439,0.004871545901701914,0.004681812866947516,0.00660415436454689,0.0069209670040598975,0.00918044804635706,0.00797610667566322,0.003699428657368266,0.0064157731757574585,0.001937913472056649,0.0072222468635676105,-0.0066092778595394485,-0.0035705160458342827,-0.009538053079625403,-0.010468900216137902,-0.004802379809918645,-0.0010487918152623963,-0.0032405570069849693,-0.0038932027264723095,-0.0019603000488461596,-0.0029885402544324743,-0.013543797890380202,-0.00843883195366654,-0.0066481763235965285,-0.005538896680137065,-0.0013254347513745703,-0.04713988010306879,-0.008423170498899556,-0.024223585027608425,-0.011555567354296869,-0.004140796955049151,0.018415343792082095,0.013120644820614197,0.013252330688143422,0.012459863684196855,0.010505882797731703,0.05511598677873211,0.012122599156267833,0.030639358203365823,0.013493480826353425,0.011363043818616823,,,,,,,,,,
2025-05-27,110.09899852369915,179.93674677137113,130.0211008983553,311.9597614524663,412.760009765625,9.810501098632812,101.89956562929962,113.18000030517578,67.07077708719463,148.67127890572775,111.11299950698717,181.6163007786446,131.98348777035343,314.1289357928353,414.95001220703125,9.84947028250539,102.35469435898112,115.4000015258789,67.97151703902846,148.67127890572775,109.3235846686175,179.57543748727065,129.70553242915256,310.45729659368396,411.6000061035156,9.605912651027127,101.27623862859554,112.2699966430664,66.32840575854173,145.36086872509676,110.60600280761719,181.35264587402344,131.09597778320312,313.8602600097656,413.1000061035156,9.810501098632812,102.31512451171875,114.55999755859375,67.8725357055664,148.16580200195312,2103900.0,5726700.0,5591000.0,3248900.0,2680400.0,13960900.0,1683300.0,37885000.0,1739400.0,3155300.0,0.02484322731833631,0.013334306753482902,0.012413212884310774,0.01872026310135065,0.013182621503942664,0.007976175081404748,0.008546220173018567,0.037804120052116925,0.02286413923490944,0.012588123862077914,0.020248812396088504,0.0054962335615902835,0.004180254996805544,0.012646617853720189,0.01235924623315634,0.007976175081404748,0.004476390958236641,0.025684912561692818,0.010981104259431352,0.015993880250881144,0.027183332426929354,0.010364549469422673,0.0012903782407764968,0.007716614317719292,0.008882301174612393,0.05406726336921124,0.0096590044501513,0.046015294862828876,0.02057637156488221,0.01714613695149766,0.004594414922247722,0.007838073191892659,0.008232957887505244,0.006073645247630487,0.0008233752707862733,0.0,0.004069829214782027,0.012119207490424038,0.011883034975477868,-0.0034057563888031687,0.0091677494379759,0.009290841829120057,0.014980070226069701,0.0069293153809975,0.0052917265556908216,0.003964322648619786,0.004456499296122851,0.0194248928857666,0.013340314097811832,0.0,0.004573334515727966,0.0014527686372275289,0.006747112338564466,0.0008556701333670752,0.0044683512849046205,0.003964322648619786,0.0003866700813409216,0.007305685395342707,0.001457279122333841,0.0034057563888031384,-0.007067796502073446,-0.0020099981116863505,-0.002430005890762082,-0.004827848972523212,-0.0028143151181936337,-0.02107454263023892,-0.006135858141212975,-0.008072819840605356,-0.011130188005864577,-0.0225182864605401,-0.011662211424321197,-0.00984807130357888,-0.01066296377826738,-0.010901494220153792,-0.003637690388979873,-0.02107454263023892,-0.01020568735599501,-0.020192027331029396,-0.023013222981342594,-0.019112530071736914,0.016235545940049164,0.01130083994080642,0.01741007611683179,0.011757164353520849,0.008106041673884434,0.025038865278858784,0.010592357437335852,0.027497712726371987,0.024470502103676513,0.022518286460540177,,,,,,,,,,
