Date,0
2025-05-15,0.0
2025-05-16,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,-0.01042030918878003
2025-05-23,-0.0001795551052883762
2025-05-27,0.009168860723792957
2025-05-28,-0.003403477109411303
2025-05-29,-0.0053943883626333955
2025-05-30,0.0034928007051683663
2025-06-02,0.0017883898819336169
2025-06-03,0.0017758616696344864
2025-06-04,0.000910834567055363
2025-06-05,0.008535941786071524
2025-06-06,0.009474028734578779
2025-06-09,0.012309221518360579
2025-06-10,-0.001965347634905839
2025-06-11,-0.002743902905299986
2025-06-12,0.0028599718873561202
2025-06-13,-0.0034386821430245538
2025-06-16,-0.01087786752072032
2025-06-17,0.003087488149455
2025-06-18,0.011632482421327294
2025-06-20,0.0065668794444381316
2025-06-23,0.008475785610882386
2025-06-24,0.0026664824213767447
2025-06-25,-0.005301826912793139
2025-06-26,0.0035487660410867105
2025-06-27,-0.006797961656446427
2025-06-30,-0.0055973649383132176
2025-07-01,0.005198314836170032
2025-07-02,0.005344874665714512
2025-07-03,0.0024167691361189985
2025-07-07,-0.009623793896637797
2025-07-08,0.04373306957002049
2025-07-09,-0.002774885438477327
2025-07-10,0.009635065444237555
2025-07-11,-0.0006836920052366441
2025-07-14,0.019672912211446937
2025-07-15,0.0029837940846530343
2025-07-16,-0.009049037216001414
2025-07-17,-0.00841726663659039
2025-07-18,0.005312826333407988
2025-07-21,-0.002569408687609132
2025-07-22,0.001530314740487757
2025-07-23,0.002345218922087412
2025-07-24,-0.006277001034763585
2025-07-25,0.006702268815558605
2025-07-28,0.0072536570128837905
2025-07-29,0.007060771425590209
2025-07-30,-0.006612335608170546
2025-07-31,0.00019626604893365493
2025-08-01,0.010361146908551468
2025-08-04,0.0013041552288824
2025-08-05,-0.005615142234142859
2025-08-06,0.0018557033825586005
2025-08-07,0.003945615064751968
2025-08-08,0.006203766702222659
2025-08-11,-0.000778432852975173
2025-08-12,0.0019815958636449434
2025-08-13,-0.00886069071015924
2025-08-14,-0.0117453431866818
2025-08-15,0.0012648545717593462
2025-08-18,0.005305574562209298
2025-08-19,-0.000612847055397081
2025-08-20,0.0012958617935259118
2025-08-21,-0.005666463013502634
2025-08-22,-0.0009486978058515887
2025-08-25,-0.003993765645349105
2025-08-26,-0.0026081587192070856
2025-08-27,0.002162873228723892
2025-08-28,-0.006018879269014744
2025-08-29,-0.00028054863331005873
2025-09-02,-0.0033617380277594627
2025-09-03,-7.437621098347778e-05
2025-09-04,0.0007751625236164326
2025-09-05,-0.001362764388453108
2025-09-08,-0.01232286903299658
2025-09-09,-0.0035082140868477082
2025-09-10,0.011105341080652056
2025-09-11,-0.004630869547553519
2025-09-12,-0.0024842023895896717
2025-09-15,-0.007940308699399438
2025-09-16,-0.00454179101935054
2025-09-17,-0.0006862579579150723
2025-09-18,-0.00036954911213659357
2025-09-19,0.0014479981476342597
2025-09-22,-0.006847463045276685
2025-09-23,-0.0009671761450044921
2025-09-24,-0.001405744288341935
2025-09-25,-0.004343000513233108
2025-09-26,0.002284808281168251
2025-09-29,-0.0015920149476071899
2025-09-30,0.009092542841501992
2025-10-01,-0.01942367969459797
2025-10-02,0.0034908573590026037
2025-10-03,0.0019158891883209457
2025-10-06,0.008636844840246393
2025-10-07,0.028205689547494587
2025-10-08,-2.4758550616410372e-05
2025-10-09,-0.019688319826207775
2025-10-10,-0.0036928428550839065
2025-10-13,-0.0018516501874683792
2025-10-14,0.020453464453645608
2025-10-15,0.0036559369201911362
2025-10-16,-0.008147721904956532
2025-10-17,0.0012798343342718958
2025-10-20,0.009119003649341123
2025-10-21,-0.006681495777523768
2025-10-22,0.003865483319914556
2025-10-23,-0.012068032235866099
2025-10-24,0.00526668313416355
2025-10-27,0.0018037441039224465
2025-10-28,0.0006930047118506276
